Feature ID	Taxon	Confidence
42cd4faf50551baefbdf693b83d769a6	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7127901579941985
0880c9e93b0a649be6639041819a3442	d__Eukaryota	0.914702167228434
ae2f83ea9156c4e994650bbbfb3a4add	d__Eukaryota	0.8955264154729625
dd1c27f6ad789e24265bc2a279879194	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.9923768404240884
cf87fa51e79da75991b023b546f172e1	d__Eukaryota	0.9088851050426863
b24aef84189c706af6b00adb76a70029	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.99802801593643
53a4b7316dc1c5401c333b64f644fd48	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	0.9999999999664753
5f02be5fd6027f75e459d61b595a46d0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__UCG-008; s__uncultured_Ruminococcaceae	0.9810235059625688
ba44d38f77726d0ba9c527b001f60ec9	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7263812052635715
bf45ced10d0675b222812d9039037d55	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Xenorhabdus	0.7288692891427387
5d6db0aa055e3fcab79f4c0a2a3bb96a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Gryllus_firmus	0.8573410903547714
85264760147cf7cb96faeba80425f600	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__uncultured_bacterium	0.9280114154034931
f141c61c5bfeb5ea2a9285ef21950700	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.9982180509004948
d6ca5e368b404724a8b3d0750dd8051f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus	0.9999747597616361
e971f9d3a6eec0709749db7dbfd14a34	d__Eukaryota	0.8929602084450758
e5f8dce8f8cb8102f6d3e7a1dee58c59	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured	0.9997565422326962
ef70cfe2ba1dec996ff11c074b8cfd56	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	0.9999999999875642
1c1d6bb946a86951c7acef65ee77ba64	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae	0.9999994168851467
e2c8c5b0d9deca9f74b0d918919e859f	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7511049296273785
f2cb67e502ef25cac0bbee1282d8548d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus_alginolyticus	0.8539743301029653
12ce1b2c774f193d281ae0a09d566e72	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_fermentum	0.9736692782899585
52e800083c2832d15fa7e8db2bc6c229	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas	0.99995257208491
c5b8f39d1b4078f2792eb85e2af7776c	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7480573994871552
33e1c78bda1dc8161c2b136e0ef174c4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens; s__Nonlabens_sediminis	0.822955903222067
29a4a9868a232f574669a9cb909370a8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tuzzerella; s__uncultured_bacterium	0.8202647237842227
5d0b32115cf2078d1dc91330889065cb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium_yanoikuyae	0.8693701200962395
cc1fbe03538f6eb9ea640fee613f6aff	d__Eukaryota; p__Opalinata; c__Opalinata; o__Opalinata; f__Opalinata; g__Opalinata; s__Opalina_undulata	0.7553832318311164
669a7b5ba05ec02d2cef32eb3023db4a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum	0.9999999902024282
797b02cf89e4fe18c1f8a6ed86c06200	d__Eukaryota	0.8822623941058869
4b84dc79e02d95c6411ecd2c59d6c11c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9999479974538985
36a7ca29738be15fffb509407602edd9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.8669010567691021
227295bad8877192814a2a8306bc92ac	d__Eukaryota	0.8866105396309073
4667d177b74fef97fa329820094715c3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae	0.7792924208587186
1f36d888ee359595037b8603c095b0ad	d__Eukaryota	0.8817345820387559
f07a71d461ee6f33e9791b1970c31802	d__Eukaryota	0.9005210830057184
